SCRUB_DC_NO,SCRUB_Category_no,Year,Week
78,318,2021,42
78,159,2021,42
78,42,2021,42
78,331,2021,42
78,221,2021,42
78,74,2021,42
78,18,2021,42
78,213,2021,42
78,28,2021,42
78,333,2021,42
78,178,2021,42
78,175,2021,42
78,53,2021,42
78,333,2021,42
78,9,2021,42
78,337,2021,42
78,273,2021,42
78,44,2021,42
78,213,2021,42
78,310,2021,42
78,334,2021,42
78,252,2021,42
78,78,2021,42
78,290,2021,42
78,331,2021,42
78,107,2021,42
78,295,2021,42
78,92,2021,42
78,307,2021,42
78,165,2021,42
78,204,2021,42
78,286,2021,42
78,36,2021,42
78,255,2021,42
78,51,2021,42
78,39,2021,42
78,151,2021,42
78,315,2021,42
78,39,2021,42
78,143,2021,42
78,170,2021,42
78,76,2021,42
78,51,2021,42
78,276,2021,42
78,186,2021,42
78,37,2021,42
78,167,2021,42
78,70,2021,42
78,282,2021,42
78,169,2021,42
78,276,2021,42
78,36,2021,42
78,301,2021,42
78,321,2021,42
78,321,2021,42
78,75,2021,42
78,337,2021,42
78,151,2021,42
78,133,2021,42
78,178,2021,42
78,305,2021,42
78,213,2021,42
78,4,2021,42
78,281,2021,42
78,318,2021,42
78,297,2021,42
78,217,2021,42
78,277,2021,42
78,75,2021,42
78,338,2021,42
78,191,2021,42
78,79,2021,42
78,12,2021,42
78,162,2021,42
78,150,2021,42
78,310,2021,42
78,60,2021,42
78,138,2021,42
78,91,2021,42
78,141,2021,42
78,189,2021,42
78,288,2021,42
78,176,2021,42
78,221,2021,42
78,104,2021,42
78,101,2021,42
78,154,2021,42
78,79,2021,42
78,229,2021,42
78,248,2021,42
78,292,2021,42
78,54,2021,42
78,201,2021,42
78,37,2021,42
78,198,2021,42
78,104,2021,42
78,195,2021,42
78,50,2021,42
78,5,2021,42
78,222,2021,42
78,286,2021,42
78,318,2021,42
78,48,2021,42
78,135,2021,42
78,41,2021,42
78,1,2021,42
78,347,2021,42
78,303,2021,42
78,82,2021,42
78,34,2021,42
78,142,2021,42
78,194,2021,42
78,108,2021,42
78,220,2021,42
78,110,2021,42
78,110,2021,42
78,41,2021,42
78,282,2021,42
78,168,2021,42
78,227,2021,42
78,89,2021,42
78,259,2021,42
78,53,2021,42
78,258,2021,42
78,321,2021,43
78,30,2021,43
78,57,2021,43
78,96,2021,43
78,295,2021,43
78,303,2021,43
78,339,2021,43
78,22,2021,43
78,323,2021,43
78,189,2021,43
78,77,2021,43
78,159,2021,43
78,249,2021,43
78,239,2021,43
78,86,2021,43
78,87,2021,43
78,324,2021,43
78,225,2021,43
78,313,2021,43
78,84,2021,43
78,141,2021,43
78,120,2021,43
78,222,2021,43
78,191,2021,43
78,332,2021,43
78,88,2021,43
78,285,2021,43
78,164,2021,43
78,328,2021,43
78,260,2021,43
78,121,2021,43
78,222,2021,43
78,73,2021,43
78,143,2021,43
78,140,2021,43
78,227,2021,43
78,234,2021,43
78,59,2021,43
78,68,2021,43
78,296,2021,43
78,232,2021,43
78,1,2021,43
78,252,2021,43
78,199,2021,43
78,9,2021,43
78,48,2021,43
78,220,2021,43
78,53,2021,43
78,31,2021,43
78,29,2021,43
78,217,2021,43
78,308,2021,43
78,99,2021,43
78,195,2021,43
78,267,2021,43
78,328,2021,43
78,266,2021,43
78,169,2021,43
78,95,2021,43
78,281,2021,43
78,269,2021,43
78,276,2021,43
78,291,2021,43
78,97,2021,43
78,80,2021,43
78,195,2021,43
78,302,2021,43
78,340,2021,43
78,95,2021,43
78,285,2021,43
78,165,2021,43
78,169,2021,43
78,300,2021,43
78,281,2021,43
78,313,2021,43
78,34,2021,43
78,306,2021,43
78,290,2021,43
78,337,2021,43
78,9,2021,43
78,108,2021,43
78,115,2021,43
78,99,2021,43
78,302,2021,43
78,29,2021,43
78,10,2021,43
78,31,2021,43
78,150,2021,43
78,245,2021,43
78,201,2021,43
78,105,2021,43
78,154,2021,43
78,157,2021,43
78,284,2021,43
78,109,2021,43
78,182,2021,43
78,198,2021,43
78,25,2021,43
78,157,2021,43
78,229,2021,43
78,168,2021,43
78,113,2021,43
78,254,2021,43
78,145,2021,43
78,155,2021,43
78,240,2021,43
78,217,2021,43
78,60,2021,43
78,35,2021,43
78,158,2021,43
78,42,2021,43
78,32,2021,43
78,134,2021,43
78,38,2021,43
78,120,2021,43
78,321,2021,43
78,256,2021,43
78,124,2021,43
78,230,2021,43
78,160,2021,43
78,98,2021,43
78,51,2021,43
78,270,2021,43
78,330,2021,43
78,11,2021,43
78,248,2021,43
78,285,2021,43
78,138,2021,43
78,181,2021,43
78,75,2021,43
78,20,2021,43
78,75,2021,43
78,333,2021,43
78,234,2021,43
78,197,2021,43
78,31,2021,43
78,184,2021,43
78,104,2021,43
78,265,2021,43
78,244,2021,43
78,30,2021,43
78,26,2021,43
78,137,2021,43
78,63,2021,43
78,40,2021,43
78,210,2021,43
78,345,2021,43
78,173,2021,43
78,116,2021,43
78,324,2021,43
78,258,2021,43
78,168,2021,43
78,250,2021,43
78,55,2021,43
78,139,2021,43
78,248,2021,43
78,299,2021,43
78,186,2021,43
78,103,2021,43
78,18,2021,43
78,233,2021,43
78,240,2021,43
78,190,2021,43
78,71,2021,43
78,221,2021,43
78,309,2021,43
78,1,2021,43
78,167,2021,43
78,337,2021,43
78,208,2021,43
78,78,2021,43
78,122,2021,43
78,209,2021,43
78,270,2021,43
78,305,2021,43
78,122,2021,43
78,231,2021,43
78,340,2021,43
78,260,2021,43
78,226,2021,43
78,101,2021,43
78,217,2021,43
78,21,2021,43
78,181,2021,43
78,225,2021,43
78,341,2021,43
78,274,2021,43
78,241,2021,43
78,213,2021,43
78,118,2021,43
78,85,2021,43
78,64,2021,43
78,105,2021,43
78,105,2021,43
78,147,2021,43
78,206,2021,43
78,322,2021,43
78,26,2021,43
78,81,2021,43
78,197,2021,43
78,261,2021,43
78,169,2021,43
78,44,2021,43
78,51,2021,43
78,207,2021,43
78,233,2021,44
78,144,2021,44
78,125,2021,44
78,22,2021,44
78,147,2021,44
78,285,2021,44
78,250,2021,44
78,155,2021,44
78,118,2021,44
78,115,2021,44
78,254,2021,44
78,95,2021,44
78,90,2021,44
78,338,2021,44
78,180,2021,44
78,253,2021,44
78,99,2021,44
78,230,2021,44
78,6,2021,44
78,245,2021,44
78,253,2021,44
78,250,2021,44
78,262,2021,44
78,235,2021,44
78,47,2021,44
78,247,2021,44
78,201,2021,44
78,49,2021,44
78,95,2021,44
78,193,2021,44
78,318,2021,44
78,283,2021,44
78,208,2021,44
78,224,2021,44
78,48,2021,44
78,110,2021,44
78,145,2021,44
78,225,2021,44
78,288,2021,44
78,165,2021,44
78,158,2021,44
78,50,2021,44
78,244,2021,44
78,159,2021,44
78,189,2021,44
78,261,2021,44
78,44,2021,44
78,298,2021,44
78,183,2021,44
78,172,2021,44
78,115,2021,44
78,183,2021,44
78,215,2021,44
78,301,2021,44
78,266,2021,44
78,220,2021,44
78,320,2021,44
78,226,2021,44
78,203,2021,44
78,324,2021,44
78,87,2021,44
78,16,2021,44
78,144,2021,44
78,319,2021,44
78,62,2021,44
78,329,2021,44
78,79,2021,44
78,249,2021,44
78,181,2021,44
78,99,2021,44
78,189,2021,44
78,44,2021,44
78,103,2021,44
78,6,2021,44
78,116,2021,44
78,85,2021,44
78,87,2021,44
78,107,2021,44
78,264,2021,44
78,148,2021,44
78,337,2021,44
78,8,2021,44
78,70,2021,44
78,107,2021,44
78,185,2021,44
78,113,2021,44
78,300,2021,44
78,181,2021,44
78,345,2021,44
78,210,2021,44
78,150,2021,44
78,74,2021,44
78,103,2021,44
78,70,2021,44
78,248,2021,44
78,63,2021,44
78,36,2021,44
78,310,2021,44
78,85,2021,44
78,297,2021,44
78,105,2021,44
78,245,2021,44
78,36,2021,44
78,314,2021,44
78,322,2021,44
78,197,2021,44
78,172,2021,44
78,41,2021,44
78,113,2021,44
78,184,2021,44
78,55,2021,44
78,199,2021,44
78,83,2021,44
78,92,2021,44
78,62,2021,44
78,47,2021,44
78,90,2021,44
78,286,2021,44
78,228,2021,44
78,231,2021,44
78,45,2021,44
78,311,2021,44
78,145,2021,44
78,279,2021,44
78,48,2021,44
78,67,2021,44
78,278,2021,44
78,88,2021,44
78,128,2021,44
78,51,2021,44
78,89,2021,44
78,244,2021,44
78,181,2021,44
78,174,2021,44
78,209,2021,44
78,339,2021,44
78,257,2021,44
78,201,2021,44
78,129,2021,44
78,221,2021,44
78,246,2021,44
78,25,2021,44
78,58,2021,44
78,41,2021,44
78,271,2021,44
78,217,2021,44
78,118,2021,44
78,251,2021,44
78,11,2021,44
78,12,2021,44
78,114,2021,44
78,9,2021,44
78,261,2021,44
78,236,2021,44
78,78,2021,44
78,115,2021,44
78,180,2021,44
78,44,2021,44
78,258,2021,44
78,71,2021,44
78,41,2021,44
78,40,2021,44
78,206,2021,44
78,337,2021,44
78,180,2021,44
78,44,2021,44
78,326,2021,44
78,323,2021,44
78,7,2021,44
78,280,2021,44
78,221,2021,44
78,18,2021,44
78,4,2021,44
78,34,2021,44
78,291,2021,44
78,182,2021,44
78,245,2021,44
78,95,2021,44
78,340,2021,44
78,65,2021,44
78,183,2021,44
78,224,2021,44
78,13,2021,44
78,61,2021,44
78,282,2021,44
78,35,2021,44
78,121,2021,44
78,120,2021,44
78,235,2021,44
78,94,2021,44
78,244,2021,44
78,205,2021,44
78,310,2021,44
78,134,2021,44
78,16,2021,44
78,190,2021,44
78,139,2021,44
78,104,2021,44
78,172,2021,44
78,188,2021,44
78,218,2021,44
78,91,2021,44
78,306,2021,44
78,242,2021,44
78,161,2021,44
78,277,2021,44
78,184,2021,44
78,51,2021,44
78,7,2021,44
78,326,2021,44
78,93,2021,44
78,119,2021,44
78,263,2021,44
78,81,2021,44
78,63,2021,44
78,128,2021,44
78,59,2021,44
78,146,2021,44
78,306,2021,45
78,236,2021,45
78,231,2021,45
78,287,2021,45
78,78,2021,45
78,285,2021,45
78,237,2021,45
78,184,2021,45
78,53,2021,45
78,48,2021,45
78,247,2021,45
78,271,2021,45
78,344,2021,45
78,345,2021,45
78,150,2021,45
78,289,2021,45
78,187,2021,45
78,246,2021,45
78,137,2021,45
78,318,2021,45
78,135,2021,45
78,326,2021,45
78,216,2021,45
78,203,2021,45
78,305,2021,45
78,13,2021,45
78,302,2021,45
78,333,2021,45
78,185,2021,45
78,230,2021,45
78,346,2021,45
78,86,2021,45
78,140,2021,45
78,103,2021,45
78,272,2021,45
78,313,2021,45
78,94,2021,45
78,259,2021,45
78,271,2021,45
78,303,2021,45
78,49,2021,45
78,39,2021,45
78,346,2021,45
78,184,2021,45
78,4,2021,45
78,20,2021,45
78,145,2021,45
78,64,2021,45
78,258,2021,45
78,152,2021,45
78,114,2021,45
78,28,2021,45
78,51,2021,45
78,309,2021,45
78,334,2021,45
78,252,2021,45
78,70,2021,45
78,9,2021,45
78,117,2021,45
78,284,2021,45
78,335,2021,45
78,59,2021,45
78,288,2021,45
78,24,2021,45
78,253,2021,45
78,31,2021,45
78,111,2021,45
78,340,2021,45
78,44,2021,45
78,4,2021,45
78,32,2021,45
78,101,2021,45
78,257,2021,45
78,120,2021,45
78,5,2021,45
78,176,2021,45
78,305,2021,45
78,67,2021,45
78,194,2021,45
78,116,2021,45
78,303,2021,45
78,206,2021,45
78,265,2021,45
78,274,2021,45
78,317,2021,45
78,174,2021,45
78,181,2021,45
78,197,2021,45
78,221,2021,45
78,250,2021,45
78,178,2021,45
78,237,2021,45
78,219,2021,45
78,58,2021,45
78,93,2021,45
78,231,2021,45
78,214,2021,45
78,246,2021,45
78,335,2021,45
78,42,2021,45
78,70,2021,45
78,336,2021,45
78,292,2021,45
78,242,2021,45
78,21,2021,45
78,3,2021,45
78,341,2021,45
78,40,2021,45
78,69,2021,45
78,1,2021,45
78,246,2021,45
78,195,2021,45
78,239,2021,45
78,314,2021,45
78,222,2021,45
78,251,2021,45
78,233,2021,45
78,130,2021,45
78,42,2021,45
78,43,2021,45
78,111,2021,45
78,206,2021,45
78,71,2021,45
78,123,2021,45
78,145,2021,45
78,182,2021,45
78,87,2021,45
78,311,2021,45
78,193,2021,45
78,79,2021,45
78,133,2021,45
78,121,2021,45
78,47,2021,45
78,156,2021,45
78,48,2021,45
78,31,2021,45
78,343,2021,45
78,221,2021,45
78,46,2021,45
78,19,2021,45
78,165,2021,45
78,49,2021,45
78,52,2021,45
78,226,2021,45
78,71,2021,45
78,123,2021,45
78,82,2021,45
78,215,2021,45
78,175,2021,45
78,11,2021,45
78,158,2021,45
78,54,2021,45
78,56,2021,45
78,17,2021,45
78,24,2021,45
78,298,2021,45
78,148,2021,45
78,175,2021,45
78,328,2021,45
78,52,2021,45
78,83,2021,45
78,276,2021,45
78,287,2021,45
78,114,2021,45
78,98,2021,45
78,12,2021,45
78,307,2021,45
78,157,2021,45
78,174,2021,45
78,153,2021,45
78,2,2021,45
78,104,2021,45
78,259,2021,45
78,233,2021,45
78,237,2021,45
78,152,2021,45
78,202,2021,45
78,206,2021,45
78,313,2021,45
78,256,2021,45
78,258,2021,45
78,341,2021,45
78,209,2021,45
78,303,2021,45
78,220,2021,45
78,56,2021,45
78,344,2021,45
78,4,2021,45
78,36,2021,45
78,246,2021,45
78,284,2021,45
78,224,2021,45
78,109,2021,45
78,183,2021,45
78,331,2021,45
78,140,2021,45
78,334,2021,45
78,319,2021,45
78,172,2021,45
78,116,2021,45
78,240,2021,45
78,219,2021,45
78,172,2021,45
78,176,2021,45
78,162,2021,45
78,347,2021,45
78,257,2021,45
78,237,2021,45
78,114,2021,45
78,6,2021,45
78,59,2021,45
78,87,2021,46
78,107,2021,46
78,238,2021,46
78,21,2021,46
78,211,2021,46
78,277,2021,46
78,60,2021,46
78,78,2021,46
78,55,2021,46
78,241,2021,46
78,241,2021,46
78,113,2021,46
78,246,2021,46
78,336,2021,46
78,105,2021,46
78,72,2021,46
78,45,2021,46
78,77,2021,46
78,347,2021,46
78,299,2021,46
78,205,2021,46
78,295,2021,46
78,228,2021,46
78,173,2021,46
78,106,2021,46
78,81,2021,46
78,47,2021,46
78,187,2021,46
78,108,2021,46
78,78,2021,46
78,237,2021,46
78,310,2021,46
78,28,2021,46
78,97,2021,46
78,125,2021,46
78,258,2021,46
78,270,2021,46
78,276,2021,46
78,79,2021,46
78,103,2021,46
78,120,2021,46
78,344,2021,46
78,236,2021,46
78,297,2021,46
78,198,2021,46
78,224,2021,46
78,300,2021,46
78,311,2021,46
78,265,2021,46
78,147,2021,46
78,134,2021,46
78,60,2021,46
78,185,2021,46
78,126,2021,46
78,86,2021,46
78,318,2021,46
78,307,2021,46
78,318,2021,46
78,174,2021,46
78,240,2021,46
78,180,2021,46
78,15,2021,46
78,68,2021,46
78,219,2021,46
78,237,2021,46
78,211,2021,46
78,215,2021,46
78,123,2021,46
78,71,2021,46
78,93,2021,46
78,281,2021,46
78,117,2021,46
78,256,2021,46
78,150,2021,46
78,318,2021,46
78,98,2021,46
78,322,2021,46
78,298,2021,46
78,305,2021,46
78,92,2021,46
78,85,2021,46
78,196,2021,46
78,311,2021,46
78,323,2021,46
78,131,2021,46
78,135,2021,46
78,202,2021,46
78,26,2021,46
78,326,2021,46
78,153,2021,46
78,208,2021,46
78,334,2021,46
78,118,2021,46
78,233,2021,46
78,184,2021,46
78,234,2021,46
78,147,2021,46
78,3,2021,46
78,118,2021,46
78,127,2021,46
78,188,2021,46
78,174,2021,46
78,249,2021,46
78,167,2021,46
78,75,2021,46
78,181,2021,46
78,278,2021,46
78,321,2021,46
78,106,2021,46
78,14,2021,46
78,189,2021,46
78,295,2021,46
78,96,2021,46
78,114,2021,46
78,121,2021,46
78,123,2021,46
78,282,2021,46
78,125,2021,46
78,66,2021,46
78,233,2021,46
78,298,2021,46
78,237,2021,46
78,94,2021,46
78,74,2021,46
78,149,2021,46
78,105,2021,46
78,186,2021,46
78,96,2021,46
78,185,2021,46
78,209,2021,46
78,345,2021,46
78,78,2021,46
78,69,2021,46
78,85,2021,46
78,312,2021,46
78,233,2021,46
78,22,2021,46
78,218,2021,46
78,162,2021,46
78,36,2021,46
78,223,2021,46
78,238,2021,46
78,83,2021,46
78,192,2021,46
78,129,2021,46
78,148,2021,46
78,11,2021,46
78,119,2021,46
78,172,2021,46
78,90,2021,46
78,69,2021,46
78,181,2021,46
78,121,2021,46
78,235,2021,46
78,260,2021,46
78,155,2021,46
78,293,2021,46
78,96,2021,46
78,82,2021,46
78,121,2021,46
78,263,2021,46
78,265,2021,46
78,72,2021,46
78,213,2021,46
78,277,2021,46
78,328,2021,46
78,205,2021,46
78,146,2021,46
78,154,2021,46
78,176,2021,46
78,280,2021,46
78,158,2021,46
78,225,2021,46
78,143,2021,46
78,44,2021,46
78,85,2021,46
78,76,2021,46
78,155,2021,46
78,209,2021,46
78,14,2021,46
78,213,2021,46
78,333,2021,46
78,142,2021,46
78,97,2021,46
78,51,2021,46
78,300,2021,46
78,137,2021,46
78,307,2021,46
78,125,2021,46
78,11,2021,46
78,42,2021,46
78,258,2021,46
78,256,2021,46
78,132,2021,46
78,154,2021,46
78,297,2021,46
78,84,2021,46
78,100,2021,46
78,347,2021,46
78,339,2021,46
78,151,2021,46
78,159,2021,46
78,89,2021,46
78,9,2021,46
78,89,2021,46
78,301,2021,46
78,213,2021,46
78,76,2021,46
78,37,2021,46
78,13,2021,46
78,109,2021,46
78,115,2021,46
78,322,2021,46
78,111,2021,46
78,198,2021,46
78,253,2021,46
78,218,2021,46
78,45,2021,47
78,234,2021,47
78,50,2021,47
78,72,2021,47
78,288,2021,47
78,249,2021,47
78,312,2021,47
78,179,2021,47
78,11,2021,47
78,294,2021,47
78,308,2021,47
78,28,2021,47
78,34,2021,47
78,324,2021,47
78,175,2021,47
78,136,2021,47
78,47,2021,47
78,138,2021,47
78,199,2021,47
78,176,2021,47
78,92,2021,47
78,322,2021,47
78,3,2021,47
78,67,2021,47
78,94,2021,47
78,313,2021,47
78,16,2021,47
78,286,2021,47
78,261,2021,47
78,117,2021,47
78,218,2021,47
78,254,2021,47
78,275,2021,47
78,168,2021,47
78,155,2021,47
78,291,2021,47
78,259,2021,47
78,42,2021,47
78,174,2021,47
78,319,2021,47
78,37,2021,47
78,285,2021,47
78,41,2021,47
78,242,2021,47
78,252,2021,47
78,211,2021,47
78,181,2021,47
78,298,2021,47
78,306,2021,47
78,240,2021,47
78,47,2021,47
78,272,2021,47
78,40,2021,47
78,252,2021,47
78,45,2021,47
78,90,2021,47
78,177,2021,47
78,45,2021,47
78,168,2021,47
78,155,2021,47
78,122,2021,47
78,281,2021,47
78,311,2021,47
78,192,2021,47
78,131,2021,47
78,77,2021,47
78,125,2021,47
78,132,2021,47
78,284,2021,47
78,135,2021,47
78,54,2021,47
78,70,2021,47
78,231,2021,47
78,145,2021,47
78,242,2021,47
78,134,2021,47
78,168,2021,47
78,26,2021,47
78,221,2021,47
78,74,2021,47
78,37,2021,47
78,270,2021,47
78,295,2021,47
78,322,2021,47
78,104,2021,47
78,300,2021,47
78,218,2021,47
78,94,2021,47
78,204,2021,47
78,87,2021,47
78,235,2021,47
78,119,2021,47
78,181,2021,47
78,286,2021,47
78,105,2021,47
78,285,2021,47
78,69,2021,47
78,303,2021,47
78,56,2021,47
78,286,2021,47
78,311,2021,47
78,95,2021,47
78,42,2021,47
78,250,2021,47
78,202,2021,47
78,269,2021,47
78,85,2021,47
78,95,2021,47
78,280,2021,47
78,315,2021,47
78,133,2021,47
78,109,2021,47
78,60,2021,47
78,326,2021,47
78,225,2021,47
78,24,2021,47
78,155,2021,47
78,186,2021,47
78,160,2021,47
78,8,2021,47
78,323,2021,47
78,76,2021,47
78,168,2021,47
78,35,2021,47
78,29,2021,47
78,43,2021,47
78,135,2021,47
78,70,2021,47
78,170,2021,47
78,208,2021,47
78,304,2021,47
78,55,2021,47
78,231,2021,47
78,182,2021,47
78,243,2021,47
78,292,2021,47
78,126,2021,47
78,337,2021,47
78,312,2021,47
78,281,2021,47
78,324,2021,47
78,183,2021,47
78,191,2021,47
78,118,2021,47
78,193,2021,47
78,160,2021,47
78,332,2021,47
78,295,2021,47
78,113,2021,47
78,91,2021,47
78,277,2021,47
78,35,2021,47
78,154,2021,47
78,58,2021,47
78,65,2021,47
78,342,2021,47
78,241,2021,47
78,330,2021,47
78,29,2021,47
78,197,2021,47
78,347,2021,47
78,25,2021,47
78,149,2021,47
78,82,2021,47
78,114,2021,47
78,102,2021,47
78,113,2021,47
78,116,2021,47
78,120,2021,47
78,118,2021,47
78,221,2021,47
78,148,2021,47
78,76,2021,47
78,233,2021,47
78,210,2021,47
78,2,2021,47
78,108,2021,47
78,78,2021,47
78,119,2021,47
78,30,2021,47
78,250,2021,47
78,163,2021,47
78,238,2021,47
78,11,2021,47
78,99,2021,47
78,39,2021,47
78,102,2021,47
78,177,2021,47
78,118,2021,48
78,193,2021,48
78,57,2021,48
78,251,2021,48
78,289,2021,48
78,187,2021,48
78,262,2021,48
78,282,2021,48
78,59,2021,48
78,125,2021,48
78,249,2021,48
78,279,2021,48
78,11,2021,48
78,260,2021,48
78,306,2021,48
78,270,2021,48
78,125,2021,48
78,176,2021,48
78,346,2021,48
78,321,2021,48
78,191,2021,48
78,238,2021,48
78,241,2021,48
78,203,2021,48
78,256,2021,48
78,286,2021,48
78,96,2021,48
78,299,2021,48
78,110,2021,48
78,218,2021,48
78,3,2021,48
78,183,2021,48
78,193,2021,48
78,312,2021,48
78,292,2021,48
78,303,2021,48
78,199,2021,48
78,87,2021,48
78,61,2021,48
78,119,2021,48
78,201,2021,48
78,181,2021,48
78,338,2021,48
78,131,2021,48
78,118,2021,48
78,162,2021,48
78,32,2021,48
78,112,2021,48
78,229,2021,48
78,322,2021,48
78,336,2021,48
78,136,2021,48
78,142,2021,48
78,285,2021,48
78,140,2021,48
78,1,2021,48
78,296,2021,48
78,141,2021,48
78,326,2021,48
78,127,2021,48
78,141,2021,48
78,152,2021,48
78,83,2021,48
78,347,2021,48
78,281,2021,48
78,127,2021,48
78,2,2021,48
78,172,2021,48
78,315,2021,48
78,255,2021,48
78,78,2021,48
78,85,2021,48
78,231,2021,48
78,229,2021,48
78,209,2021,48
78,64,2021,48
78,75,2021,48
78,319,2021,48
78,17,2021,48
78,173,2021,48
78,204,2021,48
78,156,2021,48
78,97,2021,48
78,304,2021,48
78,27,2021,48
78,142,2021,48
78,79,2021,48
78,240,2021,48
78,112,2021,48
78,245,2021,48
78,254,2021,48
78,217,2021,48
78,269,2021,48
78,288,2021,48
78,8,2021,48
78,294,2021,48
78,280,2021,48
78,48,2021,48
78,37,2021,48
78,219,2021,48
78,331,2021,48
78,184,2021,48
78,16,2021,48
78,167,2021,48
78,289,2021,48
78,164,2021,48
78,112,2021,48
78,282,2021,48
78,10,2021,48
78,39,2021,48
78,200,2021,48
78,297,2021,48
78,256,2021,48
78,49,2021,48
78,276,2021,48
78,148,2021,48
78,57,2021,48
78,273,2021,48
78,317,2021,48
78,118,2021,48
78,236,2021,48
78,168,2021,48
78,170,2021,48
78,321,2021,48
78,294,2021,48
78,51,2021,48
78,110,2021,48
78,334,2021,48
78,213,2021,48
78,193,2021,48
78,238,2021,48
78,319,2021,48
78,305,2021,48
78,160,2021,48
78,10,2021,48
78,9,2021,48
78,314,2021,48
78,313,2021,48
78,203,2021,48
78,198,2021,48
78,122,2021,48
78,344,2021,48
78,264,2021,48
78,284,2021,48
78,74,2021,48
78,265,2021,48
78,135,2021,48
78,7,2021,48
78,342,2021,48
78,321,2021,48
78,226,2021,48
78,207,2021,48
78,244,2021,48
78,160,2021,48
78,316,2021,48
78,72,2021,48
78,102,2021,48
78,222,2021,48
78,96,2021,48
78,68,2021,48
78,184,2021,48
78,332,2021,48
78,130,2021,48
78,82,2021,48
78,78,2021,48
78,179,2021,48
78,325,2021,48
78,263,2021,48
78,88,2021,48
78,330,2021,48
78,195,2021,48
78,251,2021,48
78,111,2021,48
78,234,2021,48
78,37,2021,48
78,162,2021,48
78,223,2021,48
78,269,2021,48
78,274,2021,48
78,139,2021,48
78,235,2021,48
78,52,2021,48
78,281,2021,48
78,299,2021,48
78,184,2021,48
78,305,2021,48
78,280,2021,48
78,189,2021,48
78,158,2021,48
78,65,2021,48
78,75,2021,48
78,100,2021,48
78,301,2021,48
78,312,2021,48
78,104,2021,48
78,315,2021,48
78,91,2021,48
78,193,2021,48
78,319,2021,48
78,291,2021,48
78,105,2021,48
78,140,2021,48
78,101,2021,48
78,155,2021,48
78,143,2021,48
78,249,2021,48
78,335,2021,48
78,201,2021,49
78,211,2021,49
78,64,2021,49
78,124,2021,49
78,133,2021,49
78,60,2021,49
78,128,2021,49
78,201,2021,49
78,194,2021,49
78,309,2021,49
78,321,2021,49
78,21,2021,49
78,330,2021,49
78,48,2021,49
78,97,2021,49
78,15,2021,49
78,59,2021,49
78,129,2021,49
78,177,2021,49
78,60,2021,49
78,206,2021,49
78,204,2021,49
78,8,2021,49
78,102,2021,49
78,67,2021,49
78,174,2021,49
78,2,2021,49
78,317,2021,49
78,125,2021,49
78,100,2021,49
78,215,2021,49
78,36,2021,49
78,52,2021,49
78,321,2021,49
78,35,2021,49
78,151,2021,49
78,25,2021,49
78,228,2021,49
78,110,2021,49
78,144,2021,49
78,116,2021,49
78,260,2021,49
78,233,2021,49
78,267,2021,49
78,173,2021,49
78,206,2021,49
78,328,2021,49
78,57,2021,49
78,107,2021,49
78,313,2021,49
78,51,2021,49
78,26,2021,49
78,265,2021,49
78,234,2021,49
78,247,2021,49
78,106,2021,49
78,160,2021,49
78,240,2021,49
78,230,2021,49
78,27,2021,49
78,131,2021,49
78,181,2021,49
78,283,2021,49
78,194,2021,49
78,21,2021,49
78,46,2021,49
78,103,2021,49
78,286,2021,49
78,310,2021,49
78,100,2021,49
78,249,2021,49
78,50,2021,49
78,45,2021,49
78,16,2021,49
78,105,2021,49
78,73,2021,49
78,14,2021,49
78,222,2021,49
78,126,2021,49
78,122,2021,49
78,183,2021,49
78,106,2021,49
78,191,2021,49
78,40,2021,49
78,75,2021,49
78,127,2021,49
78,255,2021,49
78,140,2021,49
78,319,2021,49
78,215,2021,49
78,57,2021,49
78,264,2021,49
78,345,2021,49
78,194,2021,49
78,9,2021,49
78,97,2021,49
78,27,2021,49
78,293,2021,49
78,244,2021,49
78,29,2021,49
78,27,2021,49
78,44,2021,49
78,277,2021,49
78,214,2021,49
78,301,2021,49
78,147,2021,49
78,256,2021,49
78,256,2021,49
78,40,2021,49
78,270,2021,49
78,106,2021,49
78,77,2021,49
78,272,2021,49
78,321,2021,49
78,80,2021,49
78,252,2021,49
78,121,2021,49
78,185,2021,49
78,77,2021,49
78,258,2021,49
78,213,2021,49
78,248,2021,49
78,325,2021,49
78,122,2021,49
78,43,2021,49
78,155,2021,49
78,208,2021,49
78,131,2021,49
78,90,2021,49
78,141,2021,49
78,190,2021,49
78,50,2021,49
78,239,2021,49
78,195,2021,49
78,247,2021,49
78,153,2021,49
78,337,2021,49
78,65,2021,49
78,112,2021,49
78,24,2021,49
78,313,2021,49
78,137,2021,49
78,193,2021,49
78,107,2021,49
78,63,2021,49
78,320,2021,49
78,218,2021,49
78,294,2021,49
78,70,2021,49
78,31,2021,49
78,298,2021,49
78,77,2021,49
78,308,2021,49
78,18,2021,49
78,342,2021,49
78,37,2021,49
78,33,2021,49
78,61,2021,49
78,275,2021,49
78,72,2021,49
78,85,2021,49
78,186,2021,49
78,198,2021,49
78,293,2021,49
78,222,2021,49
78,159,2021,49
78,14,2021,49
78,33,2021,49
98,10,2021,49
98,34,2021,49
98,19,2021,49
98,13,2021,49
98,180,2021,49
98,253,2021,49
98,180,2021,49
98,196,2021,49
98,230,2021,49
98,300,2021,49
98,157,2021,49
98,72,2021,49
98,194,2021,49
98,29,2021,49
